Fecha,Hora,Persona,Mensaje
"11/2/22,",13:43:00,Maria U-tad,Yo tampoco tengo nada jajajaja pero confío en Jorge
"11/2/22,",13:43:55,Jorge U-tad,Las tengo yo en el correo
"11/2/22,",13:44:06,Jorge U-tad,Igualmente las llevaré impresas por si acaso
"11/2/22,",14:30:56,Sil🐨,El va preparado
"11/2/22,",14:40:38,Lara U-tad,Jorge nunca nos falla 💪🏿
"11/2/22,",17:22:39,Lara U-tad,Con que salga a las 9:45 valdrá no? xd
"11/2/22,",17:42:59,Maria U-tad,"Si, yo saldré sobre esa hora también"
"11/2/22,",17:43:11,Maria U-tad,"Un poco más tarde igual pero pk me llevan, no tengo que aparcar"
"11/2/22,",18:16:49,Lara U-tad,Vale xd
"12/2/22,",10:51:34,Lara U-tad,"‎Ubicación: https://maps.google.com/?q=40.465286,-3.616306"
"12/2/22,",10:54:38,Jorge U-tad,Estás en la cola?
"12/2/22,",18:12:56,Jorge U-tad,@34671971397 al final te he pillado 2 llaveros
"12/2/22,",18:13:15,Sil🐨,A ver
"12/2/22,",18:14:44,Sil🐨,Me encantan!!!
"12/2/22,",18:14:46,Jorge U-tad,Colaboración con María
"12/2/22,",18:14:56,Sil🐨,Muchas gracias chicos
"12/2/22,",18:20:35,Sil🐨,Cuánto te debo?
"12/2/22,",18:20:52,Sil🐨,O a quien le deba
"12/2/22,",18:21:13,Jorge U-tad,"Pagame solo el de chihiro que es el que nos pediste, el otro regalo de mi parte"
"12/2/22,",18:21:19,Jorge U-tad,"7,50"
"12/2/22,",18:21:59,Sil🐨,No hacía falta hombre
"12/2/22,",18:22:08,Jorge U-tad,Np
"12/2/22,",18:37:29,Sil🐨,Bueno lo bueno es q vamos a tener que quedar otro día
"12/2/22,",18:37:45,Sil🐨,Y celebramos el cumple de maría
"12/2/22,",18:37:50,Maria U-tad,Siiii
"12/2/22,",18:38:01,Sil🐨,Nose sii hay algún cumple más por ahí cerca
"12/2/22,",18:38:02,Maria U-tad,Yo si es celebrar
"12/2/22,",18:38:23,Maria U-tad,Vámonos
"12/2/22,",18:38:23,Sil🐨,Podemos ir al sitio ese que querías ir
"12/2/22,",18:38:34,Maria U-tad,"La vdd, no me acuerdo"
"12/2/22,",18:38:37,Sil🐨,O lo que queráis
"12/2/22,",18:38:58,Maria U-tad,"Es un poco caro, me llevaron mis hermanos hace un par de semanas si preferís otra coda"
"12/2/22,",18:39:00,Maria U-tad,Cosa
"12/2/22,",18:39:35,Ting Chen U-tad,El mío es marzo xd
"12/2/22,",18:39:37,Jorge U-tad,Sabéis de que me he olvidado? Del funko de tanjiro y Rui XD
"12/2/22,",18:40:35,Sil🐨,A mí se me ha olvidado mirarte los funkos @34638442513
"12/2/22,",18:40:43,Sil🐨,Sigues interesado?
"12/2/22,",18:40:50,Sil🐨,O los has encontrado?
"12/2/22,",18:40:50,Jorge U-tad,Ya los pillé en Fnac así que no te rayes jajaja
"12/2/22,",18:40:57,Sil🐨,Todos?
"12/2/22,",18:41:00,Jorge U-tad,Si
"12/2/22,",18:41:03,Sil🐨,Omg
"12/2/22,",18:41:10,Maria U-tad,Jorge es una mujer fuerte e independiente
"12/2/22,",18:41:10,Jorge U-tad,Bueno hay uno doble
"12/2/22,",18:41:17,Jorge U-tad,Que ese no le vi
"12/2/22,",18:41:45,Jorge U-tad,Si este le ves
"12/2/22,",18:41:45,Sil🐨,Pues que os aparece hacer?
"12/2/22,",18:41:57,Sil🐨,Lo buscaré
"12/2/22,",18:42:13,Sil🐨,Pero así dobles no se Sii tienen
"12/2/22,",18:42:25,Sil🐨,No me he fijado hay tantos
"12/2/22,",18:42:28,Jorge U-tad,Es uno así muy exclusivo
"12/2/22,",18:42:36,Jorge U-tad,Entonces a lo mejor ni lo tienen
"12/2/22,",18:43:00,Jorge U-tad,"A mi lo que sea, pero marzo lo tengo bastante ocupado"
"12/2/22,",18:43:39,Maria U-tad,Queda febrero aún xD aunque sea poco
"12/2/22,",18:46:23,Sil🐨,Los he visto en plan grande pero de de esos juntitos
"12/2/22,",18:49:46,Sil🐨,Ya te he hecho bizum
"12/2/22,",18:49:56,Sil🐨,Te ha llegado @34638442513 ?
"12/2/22,",18:49:55,Jorge U-tad,Yep
"12/2/22,",18:50:01,Sil🐨,Guay
"12/2/22,",18:50:42,Sil🐨,Que tal por la japan?
"12/2/22,",18:50:48,Sil🐨,Por cierto
"12/2/22,",18:51:06,Jorge U-tad,Iba con 2 misiones principales y una secundaria
"12/2/22,",18:51:22,Sil🐨,Cuales?
"12/2/22,",18:51:23,Sil🐨,Xd
"12/2/22,",18:51:25,Jorge U-tad,Las 2 principales las he completado y una de ellas diría que bastante bien
"12/2/22,",18:51:37,Jorge U-tad,Y la secundaria tambien
"12/2/22,",18:51:47,Jorge U-tad,Ver a una artista y conocer a mi Crush xD
"12/2/22,",18:51:55,Jorge U-tad,La secundaria era conocer a un youtuber
"12/2/22,",18:52:10,Jorge U-tad,Ha estado guay pero por aforo parecía que no había COVID
"12/2/22,",18:52:25,Sil🐨,Quien??
"12/2/22,",18:52:33,Sil🐨,Quien?
"12/2/22,",18:52:44,Sil🐨,Eso no mola
"12/2/22,",18:53:14,Sil🐨,Y maría de quién ibas ??
"12/2/22,",18:53:15,Jorge U-tad,La artista es https://instagram.com/aquaxtic?utm_medium=copy_link
"12/2/22,",18:54:06,Sil🐨,Alessaberry ha ido y yo quiera conocerla
"12/2/22,",18:54:24,Sil🐨,Pero me acabo de enterar
"12/2/22,",18:54:34,Jorge U-tad,Quién?
"12/2/22,",18:54:55,Sil🐨,https://instagram.com/alessaberry?utm_medium=copy_link
"12/2/22,",18:58:54,Sil🐨,@34665101689 que te has puesto?
"12/2/22,",18:59:58,Maria U-tad,Del prota del Ghost of Tsushima jejeje
"12/2/22,",19:00:58,Sil🐨,No hay foto
"12/2/22,",19:01:05,Jorge U-tad,Perfectamente nos la hemos podido cruzar
"12/2/22,",19:01:16,Sil🐨,Lo más seguro
"12/2/22,",19:01:26,Maria U-tad,Espera espera jajajaja
"12/2/22,",19:01:37,Sil🐨,Ahí ahí
"12/2/22,",19:06:09,Sil🐨,Que currada
"12/2/22,",19:06:23,Sil🐨,Esta muy chulo mery
"12/2/22,",21:00:19,Maria U-tad,Graciasssss 🥰
"12/2/22,",22:47:50,Jorge U-tad,Chicas la semillita ha funcionado jajajaja
"12/2/22,",22:47:55,Jorge U-tad,De momento
"12/2/22,",23:03:54,Maria U-tad,Vamooosss
"12/2/22,",23:28:07,Sil🐨,Que semillita?
"12/2/22,",23:31:37,Jorge U-tad,Básicamente consistía en decirle una cosa a mí Crush para más tarde poder hablarle xD
"12/2/22,",23:31:44,Jorge U-tad,Esa era la semillita jajaja
"13/2/22,",8:01:55,Sil🐨,Ole
"13/2/22,",11:22:09,Lara U-tad,Ahora solo hay que regar y dejar que crezca xd
"13/2/22,",12:50:36,Jorge U-tad,Eso es lo difícil xD
"13/2/22,",12:50:48,Jorge U-tad,Y que no se como actuar xD
"13/2/22,",14:06:54,Lara U-tad,Hombre lo suyo es que no actúes jajajajaja
"13/2/22,",14:08:25,Jorge U-tad,"Actuar de fingir algo no, si no de que hacer jajaja"
"13/2/22,",14:25:43,Lara U-tad,Ah jajajajajaja
"13/2/22,",14:25:53,Lara U-tad,Sácale temas de conversación jajaja
"13/2/22,",14:58:23,Maria U-tad,😂😂😂
"13/2/22,",18:35:18,Jorge U-tad,Gracias por los consejos jajaja
"13/2/22,",18:35:47,Jorge U-tad,A ver es que ayer la conversación se quedó en esto ella respondió: gracia jo
"13/2/22,",18:36:08,Jorge U-tad,Y de aquí hay 2 posibles ramas de pensamiento 1 que no me de bola y se quede ahí
"13/2/22,",18:36:38,Jorge U-tad,O la teoría de Twitter de: ojala saber que responder pero como no sé que responder solo respondo lo de gracias jo
"13/2/22,",19:42:04,Lara U-tad,No se yo eh 😂😂
"13/2/22,",19:44:41,Jorge U-tad,"No es coña, existe esta teoría en Twitter"
"13/2/22,",19:45:04,Jorge U-tad,"Pero si, tiene más pinta de la primera rama porque insistir queda feo xD"
"13/2/22,",19:58:35,Maria U-tad,"Bueno, si le pasaste algo para que lo viera, le puedes preguntar qué le pareció xD"
"13/2/22,",20:03:00,Lara U-tad,Ahí te he visto María
"13/2/22,",20:04:08,Maria U-tad,La vieja confiable
"13/2/22,",21:56:11,Jorge U-tad,Ojito
"13/2/22,",21:56:23,Jorge U-tad,Pero claro y si acaba no leyendoselo
"13/2/22,",21:56:32,Jorge U-tad,No es mala idea pero es jugarsela un poco
"13/2/22,",22:02:33,Lara U-tad,Pues le dices: como que no te los has leído??? No puedes hacerme estoo
"13/2/22,",22:02:45,Lara U-tad,Pero con una voz irónica xd
"13/2/22,",22:08:29,Maria U-tad,"Jorge, esto como en la vida, si no juegas, no ganas xD"
"13/2/22,",22:08:38,Maria U-tad,El no ya lo tienes
"13/2/22,",22:50:38,Jorge U-tad,Pues también es verdad
"13/2/22,",22:50:52,Jorge U-tad,Quien tenga miedo a morir que no nazca
"14/2/22,",11:56:49,Lara U-tad,😂😂😂
"17/2/22,",21:06:45,Jorge U-tad,https://vm.tiktok.com/ZMLMhNM7v/
"17/2/22,",21:06:48,Jorge U-tad,Se viene
"17/2/22,",21:09:34,Maria U-tad,Los quiero todos ✨👁️👄👁️✨
"17/2/22,",21:15:37,Sil🐨,Tienen mucho cuello no?
"17/2/22,",21:42:58,Jorge U-tad,Son cabezones
"17/2/22,",21:43:01,Jorge U-tad,A mi me molan
"17/2/22,",21:43:11,Jorge U-tad,Toca alimentarse de Happy meals por una semana xD
"17/2/22,",21:43:21,Jorge U-tad,Y decirle a la señora perdona este ya le tengo me das otro
"17/2/22,",21:43:48,Lara U-tad,😂😂😂
"17/2/22,",21:49:03,Maria U-tad,Jajajajajaja
"17/2/22,",21:49:08,Maria U-tad,Me río pk lo he hecho
"17/2/22,",22:16:47,Sil🐨,Eso o tener algún sobrino
"17/2/22,",22:17:01,Sil🐨,Así disimulas mejor xd
"4/3/22,",12:26:04,Sil🐨,Felicidades atrasadas maría!!!
"4/3/22,",12:50:27,Maria U-tad,😂😂😂 graciass jajajajaja
"4/3/22,",12:55:49,Lara U-tad,Ay :(
"4/3/22,",12:56:00,Lara U-tad,Cuando fue? Soy malísima con las fechas
"4/3/22,",12:56:15,Lara U-tad,Felicidades María 🎉🎊🥳😅😅😅
"4/3/22,",12:56:37,Jorge U-tad,En mi defensa diré que me olvide porque...
"4/3/22,",12:56:40,Jorge U-tad,Felicidades
"4/3/22,",12:57:22,Ting Chen U-tad,Jajajajjajajajaj
"4/3/22,",12:57:30,Ting Chen U-tad,Felicidades 🎊🎉
"4/3/22,",12:58:33,Maria U-tad,Fue en enero JAJAJAJAJA pero no os ralleis 😂😂
"4/3/22,",12:59:11,Jorge U-tad,Me he fumado 7 porros pensé que era finales de febrero xD
"4/3/22,",13:12:52,Maria U-tad,"Al resev, era finales de enero jajajajaja pero que no os ralleis, tampoco suelo colgar nada en Instagram ni nada de que es mi cumple 😂😂😂"
"4/3/22,",13:15:26,Sil🐨,Yo igual
"4/3/22,",13:15:41,Sil🐨,Me pasa
"4/3/22,",13:15:56,Sil🐨,El Ting era también
"4/3/22,",13:16:03,Sil🐨,Felicidades Ting!!
"4/3/22,",13:30:29,Ting Chen U-tad,El mío es mañana
"4/3/22,",13:30:30,Ting Chen U-tad,Jeje
"4/3/22,",13:36:29,Lara U-tad,Uy ting ting que se viene
"4/3/22,",13:36:35,Lara U-tad,Cuantos cumples?
"4/3/22,",13:36:44,Sil🐨,Me he adelantado!
"4/3/22,",13:36:46,Ting Chen U-tad,22
"4/3/22,",13:36:51,Sil🐨,Bueno por sii no me acuerdo
"4/3/22,",13:36:51,Ting Chen U-tad,Jajajajjajajajaj
"4/3/22,",13:37:07,Sil🐨,Que vieja me siento
"4/3/22,",13:37:30,Sil🐨,Ole 22
"4/3/22,",13:37:44,Lara U-tad,22 y se siente vieja la niña
"4/3/22,",13:38:08,Ting Chen U-tad,Como pasa el tiempo
"4/3/22,",13:38:25,Lara U-tad,Cuando lo celebramos?
"4/3/22,",13:38:29,Ting Chen U-tad,Parece q fue ayer cuando tenía 18
"4/3/22,",13:38:31,Lara U-tad,Junto con el de Maria?
"4/3/22,",13:38:39,Lara U-tad,Y el mío que fue el 25 de diciembre xd
"4/3/22,",13:38:43,Ting Chen U-tad,Cuando queréis
"4/3/22,",13:38:46,Ting Chen U-tad,Jajajajjajajajaj
"4/3/22,",13:38:47,Lara U-tad,Así ya pues apañamos jajajaja
"4/3/22,",13:38:51,Ting Chen U-tad,Lo celebramos juntos
"4/3/22,",13:38:55,Lara U-tad,Cuando son los vuestros Jorge y Silvia?
"4/3/22,",13:38:59,Lara U-tad,😅😅😂😂😂
"4/3/22,",13:39:34,Jorge U-tad,"Verano, agosto jajaja pero así tenemos excusa para vernos en verano ajajaj"
"4/3/22,",13:39:45,Lara U-tad,Vale
"4/3/22,",13:39:54,Lara U-tad,Pues el tuyo lo dejamos para esas fechas xdd
"4/3/22,",13:40:10,Jorge U-tad,"A ver todo es relativo, si vas a morir con 26 efectivamente estás vieja pero si vives hasta los 80 no"
"4/3/22,",13:40:34,Sil🐨,El mío julio
"4/3/22,",13:40:44,Jorge U-tad,Nos vemos la semana del 26?
"4/3/22,",13:40:54,Lara U-tad,"Uy, creía que eso lo había puesto ting 😂😂😂"
"4/3/22,",13:40:56,Sil🐨,Jorge y yo lo podemos celebrar
"4/3/22,",13:41:24,Sil🐨,Oye que los míos serán 25
"4/3/22,",13:41:40,Sil🐨,Pero vamos que a las 80 no creo que dure
"4/3/22,",13:42:01,Sil🐨,Por mi bien
"4/3/22,",13:42:17,Jorge U-tad,Por eso si tienes 25 ahora y vives hasta los 26 estás muy vieja te quedan 4 meses de vida xD
"4/3/22,",13:43:04,Maria U-tad,"Por mi bien, en principio"
"4/3/22,",13:44:19,Ting Chen U-tad,Venga
"4/3/22,",13:46:46,Sil🐨,Pues nada el 26 se queda
"4/3/22,",13:47:50,Ting Chen U-tad,Yo tengo clase por la mañana ese día
"4/3/22,",13:48:17,Ting Chen U-tad,El día 18 y 19 no tengo clases
"4/3/22,",13:49:08,Sil🐨,Jorge no está
"4/3/22,",13:49:29,Sil🐨,Pues se queda por la tarde
"4/3/22,",13:49:37,Jorge U-tad,El 19 puedo ir pero tremenda resaca tendré xD
"4/3/22,",14:14:21,Maria U-tad,Y el 26 por la tarde? Como ha dicho Silvia
"4/3/22,",14:14:43,Maria U-tad,"Yo mientras no sea por la tarde entre semana, me da igual"
"4/3/22,",14:31:48,Ting Chen U-tad,Tb
"4/3/22,",14:31:57,Ting Chen U-tad,Si va a ser por la tarde est bien
"4/3/22,",15:25:14,Sil🐨,Guay entonces
"4/3/22,",19:17:40,Lara U-tad,Yassss
"4/3/22,",19:18:08,Maria U-tad,Lara por favor 😂😂😂 no me hagas esto
"4/3/22,",20:23:02,Lara U-tad,Jejeeee
"5/3/22,",1:24:18,Jorge U-tad,‎Se eliminó este mensaje.
"5/3/22,",12:15:26,Jorge U-tad,Felicidades ting!
"5/3/22,",12:15:50,Ting Chen U-tad,Gracias 😊
"5/3/22,",12:23:37,Lara U-tad,Happy birthday!!🥳🥳🥳
"5/3/22,",12:31:11,Maria U-tad,Felicidadeeeesss 🎉🎉🎉
"5/3/22,",12:48:09,Sil🐨,Felicidades Ting!!
"5/3/22,",13:15:31,Ting Chen U-tad,Gracias chicas y chico 😘😘
"5/3/22,",13:17:54,Jorge U-tad,UWU
"10/3/22,",17:01:24,Ting Chen U-tad,Como
"10/3/22,",17:01:26,Ting Chen U-tad,Jajajajaja
"10/3/22,",17:02:46,Jorge U-tad,Se han fumado 7 porros xD
"10/3/22,",17:03:05,Jorge U-tad,Aunque en verdad creo que es muy típico en Japón eso de hacer obras de teatro
"10/3/22,",17:32:12,Sil🐨,"Me la acabo de terminar hoy, bueno lo que está subido en nexflit que me lo volví a ver"
"10/3/22,",17:32:21,Sil🐨,Xd
"10/3/22,",17:34:05,Jorge U-tad,Silvia como te explico esto sin hacer que pienses que has perdido el tiempo xD
"10/3/22,",17:34:17,Jorge U-tad,Hay 2 versiones la antigua y la nueva
"10/3/22,",17:34:23,Jorge U-tad,La antigua se salta mazo cosas
"10/3/22,",17:34:28,Jorge U-tad,Y es la que está en Netflix
"10/3/22,",20:08:49,Sil🐨,Búa pues que f
"10/3/22,",20:09:12,Sil🐨,Ya decía yo que cuando me la vi en animeflv me vi muchos más capítulos
"17/3/22,",10:15:13,Jorge U-tad,Vamos a merendar aquí? Es la polla
"17/3/22,",10:15:22,Jorge U-tad,Es un poco caro pero está buenísimo
"17/3/22,",10:17:30,Sil🐨,Siii!!
"17/3/22,",10:17:37,Sil🐨,Donde está?
"17/3/22,",10:17:55,Jorge U-tad,Cerca de sol
"17/3/22,",10:18:09,Jorge U-tad,Bueno de Callao
"17/3/22,",10:18:31,Maria U-tad,"Por mi chachi, quedamos cada luna llena no todos los días 😂"
"17/3/22,",10:18:54,Sil🐨,JAJAJAJAJA
"17/3/22,",10:18:56,Sil🐨,total
"17/3/22,",10:19:11,Maria U-tad,Quedamos el 26 no? Osea puede todo el mundo
"17/3/22,",10:19:26,Jorge U-tad,Os parece el sábado que viene? ( Mejor sábado que las tiendas Otaku no abren en domingo xD)
"17/3/22,",10:20:04,Jorge U-tad,Sábado 26 efectivamente
"17/3/22,",10:20:14,Maria U-tad,Nice
"17/3/22,",10:22:05,Sil🐨,Eso te iba a decir
"17/3/22,",10:22:09,Sil🐨,El 26 es sábado
"17/3/22,",10:22:13,Sil🐨,Xd
"17/3/22,",10:24:30,Sil🐨,Que recomiendas Jorge? Has ido?
"17/3/22,",10:25:48,Jorge U-tad,Sip
"17/3/22,",10:25:54,Jorge U-tad,La limonada de fresa con
"17/3/22,",10:26:28,Jorge U-tad,Fluffy pancake deluxe Sakura strawberry white chocolate
"17/3/22,",10:26:55,Jorge U-tad,Los 10 euros mejor invertidos de mi vida
"17/3/22,",10:26:57,Maria U-tad,Suena super ✨💅🏻✨
"17/3/22,",10:28:27,Sil🐨,Tiene buena pinta
"17/3/22,",11:07:54,Lara U-tad,Madre mía jajajajajaa
"17/3/22,",11:08:18,Lara U-tad,Yo en principio puedo
"17/3/22,",11:08:22,Lara U-tad,Pero os iré diciendo
"17/3/22,",11:09:08,Sil🐨,Y @34630018790
"17/3/22,",11:09:29,Sil🐨,Sii no cambiamos fecha?
"17/3/22,",11:09:47,Sil🐨,Que día puedes @34633680245
"17/3/22,",11:10:30,Sil🐨,Yo quiero ir a un sitio de esos que coges platos de esos que van pasando
"17/3/22,",11:11:53,Sil🐨,No me acuerdo cómo se llama el sitio
"17/3/22,",11:12:20,Maria U-tad,Hay uno de ese estilo en las Rozas pero conozco pocos
"17/3/22,",11:12:27,Lara U-tad,Ay siii
"17/3/22,",11:12:34,Maria U-tad,El de las Rozas se llamaba ninja o algo así
"17/3/22,",11:12:35,Maria U-tad,Creo
"17/3/22,",11:12:50,Lara U-tad,No os rayeisss quedamos el sábado pero podré 90%
"17/3/22,",11:13:01,Lara U-tad,Ya tendria que surgir algo raro para no poder xd
"17/3/22,",11:15:00,Jorge U-tad,A mi me dijeron de ir a uno pero como estaba cerrado no me acuerdo ni sitio ni nada
"17/3/22,",11:15:10,Jorge U-tad,Creo que mi hermano fue a uno le puedo preguntar
"17/3/22,",11:15:27,Sil🐨,Valee guay
"17/3/22,",11:15:42,Sil🐨,Sii no a donde has dicho Jorge
"17/3/22,",11:15:49,Sil🐨,Me da un poco igual
"17/3/22,",11:15:55,Jorge U-tad,Yo había dicho de ir a merendar porque alguien no podía comer
"17/3/22,",11:15:56,Sil🐨,Es por proponer Jajajajaja
"17/3/22,",11:16:07,Maria U-tad,Creo que era ting la que no podía ir a comer
"17/3/22,",11:16:13,Maria U-tad,Pero me estoy tirando un triple
"17/3/22,",11:16:17,Sil🐨,Es verdad
"17/3/22,",11:16:25,Sil🐨,No había caído
"17/3/22,",11:16:35,Sil🐨,Ting tenía lo de conducir me suena
"17/3/22,",11:21:51,Jorge U-tad,Van a sacar otra de ice age el 25 de marzo y otra del gato con botas
"17/3/22,",11:22:04,Jorge U-tad,Cosas random que os digo porque me acabo de comer la publi xD
"17/3/22,",11:22:29,Sil🐨,Yo quiero ver red
"17/3/22,",11:22:33,Sil🐨,Jajajajaja
"17/3/22,",11:43:52,Lara U-tad,Yo he visto la de el gato con botas
"17/3/22,",11:43:59,Lara U-tad,Pero por favor stop con ice age
"17/3/22,",11:44:11,Lara U-tad,Esta pasando lo mismo que con el manda de rent a girlfriend jajajajaja
"17/3/22,",11:44:34,Maria U-tad,Pues a saber qué sacan pk el estudio original de ice age cerró
"17/3/22,",11:44:48,Maria U-tad,Igual compro Disney los derechos
"17/3/22,",11:45:07,Jorge U-tad,Te lo estás leyendo? Es que tengo entendido que se ha ido a la puta muy fuerte xD
"17/3/22,",11:45:13,Jorge U-tad,Sale en Disney
"17/3/22,",11:45:16,Maria U-tad,Yo la he visto y 10/10 me lo pasé genial 😂
"17/3/22,",11:45:16,Jorge U-tad,+
"17/3/22,",11:45:35,Maria U-tad,Va entonces compraron los derechos de ice age 🥲
"17/3/22,",11:45:42,Maria U-tad,"Menuda mierda, ahora todo es de Disney"
"17/3/22,",11:46:05,Jorge U-tad,No te gusta el monopolio? Bueno no haber votado por el capitalismo
"17/3/22,",11:46:44,Sil🐨,JAJAJAJAJA
"17/3/22,",11:46:54,Lara U-tad,Por cierto que tiene ting respecto a conducir?
"17/3/22,",11:47:37,Sil🐨,Puto Disney la de pelis que me estoy perdiendo por no pagar
"17/3/22,",11:47:39,Lara U-tad,Que vaa jajajajaja me vi el anime y caput
"17/3/22,",11:47:55,Sil🐨,Eh?
"17/3/22,",11:47:59,Lara U-tad,😂😂😂 tampoco te pierdes gran cosa
"17/3/22,",11:48:11,Lara U-tad,Un día te vienes a mi casa y te ves todas las que quieras jajajajaja
"17/3/22,",11:48:33,Sil🐨,Búa me apunto eh
"17/3/22,",11:48:40,Sil🐨,Todo el día
"17/3/22,",11:48:40,Lara U-tad,"Como que eh, si lo has dicho tu jajaajjaaja"
"17/3/22,",11:48:49,Jorge U-tad,Debería crearme un sticker de un pirata pero como no lo tengo (insertar aquí sticker de pirata)
"17/3/22,",11:48:51,Lara U-tad,Que no podía ir a comer porque tiene algo de conducir
"17/3/22,",11:48:55,Sil🐨,Que digo
"17/3/22,",11:49:03,Sil🐨,Ahh
"17/3/22,",11:49:08,Sil🐨,Nose
"17/3/22,",11:49:21,Sil🐨,Eso lo ha dicho maría que no podía
"17/3/22,",11:49:23,Sil🐨,No?
"17/3/22,",11:49:23,Lara U-tad,Madre mía Silvia jajajajaaja
"17/3/22,",11:49:27,Jorge U-tad,Es que sale la segunda temporada este año
"17/3/22,",11:49:31,Lara U-tad,Dejémoslo jajajajaja
"17/3/22,",11:49:32,Lara U-tad,Vaya lio
"17/3/22,",11:49:37,Sil🐨,Sii JAJAJAJAJA
"17/3/22,",11:49:38,Lara U-tad,Que dices
"17/3/22,",11:49:41,Lara U-tad,Madre mia
"17/3/22,",11:49:44,Maria U-tad,La peli de red la tengo pirata en castellano si la quieres 🌚
"17/3/22,",11:49:55,Sil🐨,Sii
"17/3/22,",11:49:58,Sil🐨,La quiero
"17/3/22,",11:50:01,Sil🐨,Pásamela
"17/3/22,",11:50:12,Maria U-tad,Luego te la mando
"17/3/22,",11:50:18,Sil🐨,Valee
"17/3/22,",11:50:22,Maria U-tad,Y al que quiera también
"17/3/22,",11:50:32,Jorge U-tad,Por cierto levántense todas con la mano en el corazon que sale kaguya sama en un mes
"17/3/22,",11:51:17,Ting Chen U-tad,Yo el sábado q viene puedo
"17/3/22,",11:51:25,Ting Chen U-tad,Al final donde nos quedamos?
"17/3/22,",11:52:21,Jorge U-tad,Sol?
"17/3/22,",11:52:32,Ting Chen U-tad,Vale
"17/3/22,",11:52:49,Ting Chen U-tad,Por la tarde puedo
"17/3/22,",11:52:58,Sil🐨,Valee
"17/3/22,",11:53:00,Ting Chen U-tad,Si solo merendamos
"17/3/22,",11:53:11,Sil🐨,María tienes más pelis?
"17/3/22,",11:53:42,Sil🐨,Si merienda Ting vamos al sitio ese que ha dicho Jorge
"17/3/22,",11:54:01,Sil🐨,Oye me suena que sol van a hacer obra pero nose cuando
"17/3/22,",11:55:56,Sil🐨,He leído que comienzan en marzo
"17/3/22,",11:56:09,Sil🐨,Sabéis si están ya?
"17/3/22,",11:56:25,Jorge U-tad,Ni idea
"17/3/22,",11:56:30,Jorge U-tad,Callao si no
"17/3/22,",12:00:18,Maria U-tad,Jajajajaja cuáles quieres? Tengo muchas 🌚
"17/3/22,",12:00:26,Maria U-tad,La de Batman no la tengo
"17/3/22,",12:00:33,Maria U-tad,Pero la he visto en el cine y mola mucho
"17/3/22,",12:01:32,Lara U-tad,Me too🙋🏿‍♀️
"17/3/22,",12:05:24,Lara U-tad,Quedar a merendar sobre qué hora sería?
"17/3/22,",12:05:22,Jorge U-tad,Entorno a las 5 estar por allí que se peta relativamente rápido
"17/3/22,",12:09:41,Maria U-tad,"Pues a las 17 exactas allí, 16:30 para ting 😂"
"17/3/22,",12:09:43,Lara U-tad,Valee
"17/3/22,",12:09:48,Maria U-tad,Lo siento ting
"17/3/22,",12:09:51,Maria U-tad,Pero no lo siento
"17/3/22,",12:10:15,Ting Chen U-tad,Ja jajajajjajajajaj
"17/3/22,",12:10:21,Jorge U-tad,Esa la hacemos con un amigo también
"17/3/22,",12:10:29,Jorge U-tad,Pero sin decirle la hora de verdad
"17/3/22,",12:10:33,Jorge U-tad,Siempre llega tarde
"17/3/22,",12:11:17,Ting Chen U-tad,Es una parte de personalidad ya
"17/3/22,",12:18:46,Sil🐨,Jajajajaja
"17/3/22,",12:19:43,Sil🐨,Pues la de Luca no la he visto y la encanto
"17/3/22,",12:20:33,Ting Chen U-tad,Veros <turning red> Mola mucho
"17/3/22,",12:21:57,Jorge U-tad,Me está comiendo por dentro no hacer la rima que lo sepas
"17/3/22,",12:22:10,Jorge U-tad,Me la pongo esta tarde de fondo mientras curro xD
"17/3/22,",12:22:55,Sil🐨,Donde las encontráis?
"17/3/22,",12:23:23,Jorge U-tad,Mi padre paga Disney+
"17/3/22,",12:23:39,Sil🐨,Valee
"17/3/22,",12:23:41,Jorge U-tad,Si no te lo diría
"17/3/22,",12:23:48,Jorge U-tad,Porque lo va a pagar su puta madre
"17/3/22,",12:24:22,Sil🐨,Ya yo estoy igual
"17/3/22,",12:27:28,Maria U-tad,Elite torrent jajajajaja
"17/3/22,",12:27:32,Maria U-tad,O dvx
"17/3/22,",12:27:36,Maria U-tad,Muchas páginas de ese tipo
"17/3/22,",12:29:23,Sil🐨,He encontrado playdede
"17/3/22,",12:29:33,Sil🐨,Pero nose como es de calidad
"17/3/22,",12:34:05,Maria U-tad,Regulero
"17/3/22,",13:11:43,Lara U-tad,La de luca a mí me moló bastante
"17/3/22,",13:12:02,Lara U-tad,"La de encanto no la he visto, he creado hate por la puta canción de Bruno"
"17/3/22,",13:47:45,Maria U-tad,Luca está guay y es muy mona
"17/3/22,",13:47:56,Maria U-tad,Tampoco es para tanto
"17/3/22,",13:48:05,Maria U-tad,Le dieron mucho bombo
"17/3/22,",13:48:10,Maria U-tad,Por la canción esa sobre todo
"17/3/22,",13:48:26,Maria U-tad,"Pero la historia flojea bastante al final y bueno, la mejor parte es la dinámica familiar"
"17/3/22,",13:48:30,Maria U-tad,Que eso se lo han currado mucho
"17/3/22,",13:48:35,Maria U-tad,"Y los poderes, que molan"
"17/3/22,",13:50:15,Lara U-tad,"Bueno, una hace crecer las flores.. 😂"
