,Fecha,Dia,Num_Day,Num_Month,Month,Year,Hora,Persona,Mensaje,clean_text,timestamp,texBlod,sentimiento_vader,n-grams
1347,08/02/2024,Jueves,8,2,Feb,2024,15:05:04,Sil🐨,me esta haciendo vacio,hacer vacio,2024-02-08 15:05:04,neutro,neutro,neutro
1348,08/02/2024,Jueves,8,2,Feb,2024,15:21:25,~ Teresa,"Que no responda ni al mensaje si que es más raro, quizá este de vacaciones en Hawai o algo así",responder mensaje si ser mas raro quizar vacacin hawai asi,2024-02-08 15:21:25,neutro,neutro,neutro
1349,08/02/2024,Jueves,8,2,Feb,2024,15:21:51,~ Teresa,Sino pregúntale a Andrea algún día que la veas por ahí (creo que se llamaba Andrea),sino preguntalar andrea algun dia vea ahi creer l llamar andreo,2024-02-08 15:21:51,neutro,neutro,neutro
1350,08/02/2024,Jueves,8,2,Feb,2024,15:22:02,~ Teresa,Que normalmente está en la escuela por las tardes,normalmente escuela tarde,2024-02-08 15:22:02,neutro,neutro,neutro
1351,08/02/2024,Jueves,8,2,Feb,2024,15:22:38,Sil🐨,la cosa esq la veo conectada por eso me parece raro,cosa ser ver conectado parecer raro,2024-02-08 15:22:38,neutro,neutro,neutro
1352,08/02/2024,Jueves,8,2,Feb,2024,15:22:54,Sil🐨,la voy a dar una semana,l ir dar semana,2024-02-08 15:22:54,neutro,neutro,neutro
1353,08/02/2024,Jueves,8,2,Feb,2024,17:16:38,Alana Ironhack,Hola capis,holar capis,2024-02-08 17:16:38,neutro,neutro,neutro
1354,08/02/2024,Jueves,8,2,Feb,2024,17:17:04,Alana Ironhack,"Yo no sé lo he mandado, pero el lunes le escribí para recordarle lo que me tenía que enviar y me contestó",l l haber mandar lunes l escribi recordar l l tenia enviar contestar,2024-02-08 17:17:04,neutro,neutro,neutro
1355,08/02/2024,Jueves,8,2,Feb,2024,17:17:15,Alana Ironhack,Que luego me lo mandaba que tenía trabajo atrasado,luego l mandar tenia trabajo atrasado,2024-02-08 17:17:15,neutro,neutro,neutro
1356,08/02/2024,Jueves,8,2,Feb,2024,17:17:28,Alana Ironhack,Verás tú cuanto se puede tardar en adjuntar dos archivos,vera cuanto l poder tardar adjuntar dos archivo,2024-02-08 17:17:28,neutro,neutro,neutro
1357,08/02/2024,Jueves,8,2,Feb,2024,17:18:19,Sil🐨,a mi eso me tardo un monton,tardar monton,2024-02-08 17:18:19,neutro,neutro,neutro
1358,08/02/2024,Jueves,8,2,Feb,2024,17:18:33,Sil🐨,me reuni con ella el 18 de dic y me lo mando en enero,reuni l dic l mandar enero,2024-02-08 17:18:33,neutro,neutro,neutro
1359,08/02/2024,Jueves,8,2,Feb,2024,17:18:48,Alana Ironhack,Pfff,pfff,2024-02-08 17:18:48,neutro,neutro,neutro
1360,08/02/2024,Jueves,8,2,Feb,2024,20:46:21,Sil🐨,https://www.linkedin.com/posts/activity-7161301649347497985-prg0?utm_source=share&utm_medium=member_ios,httpswwwlinkedincom posts activityprgutm_source shareutm_medium member_io,2024-02-08 20:46:21,neutro,neutro,neutro
1361,08/02/2024,Jueves,8,2,Feb,2024,20:49:44,~ Teresa,No me deja verlo ☹️,dejar ver l,2024-02-08 20:49:44,neutro,neutro,neutro
1362,08/02/2024,Jueves,8,2,Feb,2024,20:50:24,Sil🐨,Es esto por si os interesa,ser si t interesar,2024-02-08 20:50:24,neutro,neutro,neutro
1363,08/02/2024,Jueves,8,2,Feb,2024,20:54:12,Sil🐨,Habéis echo el último lab?,habeis echo ultimo lab,2024-02-08 20:54:12,neutro,neutro,neutro
1364,08/02/2024,Jueves,8,2,Feb,2024,20:55:07,~ Teresa,"Noup, no llegue a terminarlo, mañana libro así que me pondré con temas pendientes",noup llegar terminar l mann libro asi pondre tema pendiente,2024-02-08 20:55:07,neutro,neutro,neutro
1365,08/02/2024,Jueves,8,2,Feb,2024,20:55:47,Alana Ironhack,Yo no lo he hecho llevo delay de 3 jajaj,l haber hacer llevar delay jajaj,2024-02-08 20:55:47,neutro,negativo,neutro
1366,08/02/2024,Jueves,8,2,Feb,2024,20:57:10,Sil🐨,Valee yo también me pondré mañana,valee tambien pondre mann,2024-02-08 20:57:10,neutro,neutro,neutro
1367,08/02/2024,Jueves,8,2,Feb,2024,20:57:54,Sil🐨,Bueno no son tantos,bueno ser tantos,2024-02-08 20:57:54,neutro,neutro,neutro
1368,08/02/2024,Jueves,8,2,Feb,2024,21:18:53,Alana Ironhack,Ya pero luego me quejo de que estoy perdida,luego quejar perdido,2024-02-08 21:18:53,neutro,neutro,neutro
1369,09/02/2024,Viernes,9,2,Feb,2024,20:06:30,Alana Ironhack,Capis,capis,2024-02-09 20:06:30,neutro,neutro,neutro
1370,09/02/2024,Viernes,9,2,Feb,2024,20:06:41,Alana Ironhack,Ya hicieron los deberes para mañana ?,hacer deber manana,2024-02-09 20:06:41,neutro,neutro,neutro
1371,09/02/2024,Viernes,9,2,Feb,2024,20:20:31,~ Teresa,"Bueno hacer, hacer, creo que es un verbo demasiado amplio",bueno hacer hacer creer ser verbo demasiado amplio,2024-02-09 20:20:31,neutro,neutro,neutro
1372,09/02/2024,Viernes,9,2,Feb,2024,20:20:42,~ Teresa,Solo dibujé vagamente en mi mente mi respuesta,solo dibuje vagamente mente respuesta,2024-02-09 20:20:42,neutro,neutro,neutro
1373,09/02/2024,Viernes,9,2,Feb,2024,20:20:53,Alana Ironhack,Jajaja esq soy tu fan,jajaja ser ser fan,2024-02-09 20:20:53,neutro,positivo,neutro
1374,09/02/2024,Viernes,9,2,Feb,2024,20:21:21,Alana Ironhack,Yo uno de mis proyectos finales será una hoja con las frases célebres de Capi Tere,proyecto final sera hoja frase celebr capi tere,2024-02-09 20:21:21,neutro,neutro,neutro
1375,09/02/2024,Viernes,9,2,Feb,2024,20:22:00,~ Teresa,Dime tu estado de ánimo y te devolveré la frase óptima,dimir animo t devolverir frase optimo,2024-02-09 20:22:00,neutro,neutro,neutro
1376,09/02/2024,Viernes,9,2,Feb,2024,20:23:56,Alana Ironhack,Con sueño intentado poner palabras rimbombantes en mi respuesta de la tarea,sueno intentado poner palabra rimbombante respuesta tarea,2024-02-09 20:23:56,neutro,neutro,neutro
1377,09/02/2024,Viernes,9,2,Feb,2024,20:24:22,Alana Ironhack,Aunq sé que Octavio dirá eso noooo es ml,aunq l octavio dirar noooo ser ml,2024-02-09 20:24:22,neutro,neutro,neutro
1378,09/02/2024,Viernes,9,2,Feb,2024,20:24:29,~ Teresa,Esa es la clave capi,ser clave capi,2024-02-09 20:24:29,neutro,neutro,neutro
1379,09/02/2024,Viernes,9,2,Feb,2024,20:24:44,~ Teresa,Aunque no sea ML pero tú a tope de palabros,aunque ser ml tope palabro,2024-02-09 20:24:44,neutro,neutro,neutro
1380,09/02/2024,Viernes,9,2,Feb,2024,21:15:52,Sil🐨,Holii,holii,2024-02-09 21:15:52,neutro,neutro,neutro
1381,09/02/2024,Viernes,9,2,Feb,2024,21:16:25,Sil🐨,Yo no tengo ni idea de ejemplos de ml,tener idea ejemplo ml,2024-02-09 21:16:25,neutro,neutro,neutro
1382,09/02/2024,Viernes,9,2,Feb,2024,21:16:45,Sil🐨,Creo que lo que tengo en mente no vale,creer l tener mente valer,2024-02-09 21:16:45,neutro,neutro,neutro
1383,10/02/2024,Sabado,10,2,Feb,2024,11:57:22,Sil🐨,estoy probando a exportar datos,probar exportar dato,2024-02-10 11:57:22,neutro,neutro,neutro
1384,10/02/2024,Sabado,10,2,Feb,2024,17:45:04,Sil🐨,hay alguien?,haber alguien,2024-02-10 17:45:04,neutro,neutro,neutro
1385,10/02/2024,Sabado,10,2,Feb,2024,17:48:06,Alana Ironhack,Que pasa pequeño Capibara,pasar pequeno capibara,2024-02-10 17:48:06,neutro,neutro,neutro
1386,10/02/2024,Sabado,10,2,Feb,2024,17:48:44,Sil🐨,al final sacasteis el .csv?,final sacasteis csv,2024-02-10 17:48:44,neutro,neutro,neutro
1387,10/02/2024,Sabado,10,2,Feb,2024,17:48:59,Alana Ironhack,Yo saqué uno temporal,sacar temporal,2024-02-10 17:48:59,neutro,neutro,neutro
1388,10/02/2024,Sabado,10,2,Feb,2024,17:49:01,Sil🐨,os acordais del numero de column,t acordais numero column,2024-02-10 17:49:01,neutro,neutro,neutro
1389,10/02/2024,Sabado,10,2,Feb,2024,17:49:16,Alana Ironhack,Tengo que hacer limpieza,tener hacer limpieza,2024-02-10 17:49:16,neutro,neutro,neutro
1390,10/02/2024,Sabado,10,2,Feb,2024,17:49:28,Alana Ironhack,Están en el set training,set training,2024-02-10 17:49:28,neutro,neutro,neutro
1391,10/02/2024,Sabado,10,2,Feb,2024,17:49:40,Sil🐨,ahh valee ahi se puede ver,ahh valee ahi l poder ver,2024-02-10 17:49:40,neutro,neutro,neutro
1392,10/02/2024,Sabado,10,2,Feb,2024,17:49:49,Alana Ironhack,"Eran id, carat, price",ser id carat prizar,2024-02-10 17:49:49,neutro,neutro,neutro
1393,10/02/2024,Sabado,10,2,Feb,2024,17:50:01,Alana Ironhack,Y ya no me acuerdo q más,acordar mas,2024-02-10 17:50:01,neutro,neutro,neutro
1394,10/02/2024,Sabado,10,2,Feb,2024,17:52:22,Sil🐨,valee gracias capi!,valee gracias capi,2024-02-10 17:52:22,neutro,neutro,neutro
1395,10/02/2024,Sabado,10,2,Feb,2024,17:52:31,~ Teresa,"Creo que había 11 o algo así, pero te lo estoy diciendo totalmente de memoria",creer habiar asi t l decir totalmente memoria,2024-02-10 17:52:31,neutro,neutro,neutro
1396,10/02/2024,Sabado,10,2,Feb,2024,17:52:41,Sil🐨,chii 11,chii,2024-02-10 17:52:41,neutro,neutro,neutro
1397,10/02/2024,Sabado,10,2,Feb,2024,17:52:54,Alana Ironhack,Ah pues esos,ah pues,2024-02-10 17:52:54,neutro,neutro,neutro
1398,10/02/2024,Sabado,10,2,Feb,2024,17:53:43,Sil🐨,lo que he visto esq en el test tienen varios Dtype y yo pensaba que habia que igualarlos?,l haber ver ser test tener varios dtype pensar habiar igualarlo,2024-02-10 17:53:43,neutro,neutro,neutro
1399,10/02/2024,Sabado,10,2,Feb,2024,17:54:29,~ Teresa,A qué tengan todos los mismo formato?,tener mismo formato,2024-02-10 17:54:29,neutro,neutro,neutro
1400,10/02/2024,Sabado,10,2,Feb,2024,17:54:41,Sil🐨,sii eso,sii,2024-02-10 17:54:41,neutro,neutro,neutro
1401,10/02/2024,Sabado,10,2,Feb,2024,17:55:47,~ Teresa,Mmm no recuerdo bien pero si que el csv con el que entrenes tiene que tener todo float o integer,mmm recordar bien si csv entrn tener tener float integer,2024-02-10 17:55:47,neutro,neutro,neutro
1402,10/02/2024,Sabado,10,2,Feb,2024,17:56:38,Sil🐨,claro pero entonces el test no lo necesita?,claro entonces test l necesitar,2024-02-10 17:56:38,neutro,neutro,neutro
1403,10/02/2024,Sabado,10,2,Feb,2024,17:56:58,Sil🐨,yo lo que entendi esq luego compara con el test no?,l entendi ser luego compar test,2024-02-10 17:56:58,neutro,neutro,neutro
1404,10/02/2024,Sabado,10,2,Feb,2024,17:57:19,Sil🐨,o eso es lo que decia octavio de las dimensiones?,ser l deciar octavio dimensin,2024-02-10 17:57:19,neutro,neutro,neutro
1405,10/02/2024,Sabado,10,2,Feb,2024,17:57:35,Alana Ironhack,Si,si,2024-02-10 17:57:35,neutro,neutro,neutro
1406,10/02/2024,Sabado,10,2,Feb,2024,17:58:09,Alana Ironhack,Yo entendí que todo lo que ir hagas de transformación al de entrenar tienes que hacerle al test,entendi l ir haga transformacion entrenar tin hacer l test,2024-02-10 17:58:09,neutro,neutro,neutro
1407,10/02/2024,Sabado,10,2,Feb,2024,17:58:19,Alana Ironhack,Yo entendí eso,entendi,2024-02-10 17:58:19,neutro,neutro,neutro
1408,10/02/2024,Sabado,10,2,Feb,2024,17:59:44,~ Teresa,Yo saldré como la pesada de los podcast 🤡,saldrir pesado podcast,2024-02-10 17:59:44,neutro,neutro,neutro
1409,10/02/2024,Sabado,10,2,Feb,2024,18:01:10,Sil🐨,pero en test no precio,test preciir,2024-02-10 18:01:10,neutro,neutro,neutro
1410,10/02/2024,Sabado,10,2,Feb,2024,18:01:44,~ Teresa,Ah claro porque es sobre el que haces el modelo que entrenes,ah claro ser hacer modelo entrn,2024-02-10 18:01:44,neutro,neutro,neutro
1411,10/02/2024,Sabado,10,2,Feb,2024,18:01:47,~ Teresa,Bueno no se,bueno l,2024-02-10 18:01:47,neutro,neutro,neutro
1412,10/02/2024,Sabado,10,2,Feb,2024,18:01:54,Sil🐨,que lio,liar,2024-02-10 18:01:54,neutro,negativo,neutro
1413,10/02/2024,Sabado,10,2,Feb,2024,18:02:01,~ Teresa,Ya me cagaste con esto 😂,cagastir,2024-02-10 18:02:01,neutro,neutro,neutro
1414,10/02/2024,Sabado,10,2,Feb,2024,18:02:43,Alana Ironhack,Según yo si tenía precio no ?,segun si tenia precio,2024-02-10 18:02:43,neutro,neutro,neutro
1415,10/02/2024,Sabado,10,2,Feb,2024,18:02:50,Alana Ironhack,No era la tercera columna ?,ser tercero columna,2024-02-10 18:02:50,neutro,neutro,neutro
1416,10/02/2024,Sabado,10,2,Feb,2024,18:04:14,~ Teresa,"Hay diamons es el test que nos dieron, no?",haber diamons ser test dar,2024-02-10 18:04:14,neutro,neutro,neutro
1417,10/02/2024,Sabado,10,2,Feb,2024,18:04:28,Sil🐨,sii,sii,2024-02-10 18:04:28,neutro,neutro,neutro
1418,10/02/2024,Sabado,10,2,Feb,2024,18:04:37,Sil🐨,ahh valee es un ejemplo,ahh valee ser ejemplo,2024-02-10 18:04:37,neutro,neutro,neutro
1419,10/02/2024,Sabado,10,2,Feb,2024,18:04:40,Sil🐨,no?,,2024-02-10 18:04:40,neutro,neutro,neutro
1420,10/02/2024,Sabado,10,2,Feb,2024,18:04:43,~ Teresa,Solo puedo pensar que al final los resultados de ese price nosotros no los tenemos,solo poder pensar final resultado price l tener,2024-02-10 18:04:43,neutro,neutro,neutro
1421,10/02/2024,Sabado,10,2,Feb,2024,18:05:00,~ Teresa,O sea que tú tienes que sacar los predictions y eso es el submission,tener sacar predictions ser submission,2024-02-10 18:05:00,neutro,neutro,neutro
1422,10/02/2024,Sabado,10,2,Feb,2024,18:05:39,Sil🐨,es decir que yo en mi train lo dejo,decir train l dejar,2024-02-10 18:05:39,neutro,neutro,neutro
1423,10/02/2024,Sabado,10,2,Feb,2024,18:05:53,~ Teresa,Sisi en el train tienes que tener precio,sisi train tener tener precio,2024-02-10 18:05:53,neutro,neutro,neutro
1424,10/02/2024,Sabado,10,2,Feb,2024,18:08:42,Sil🐨,valee valee,valee valee,2024-02-10 18:08:42,neutro,neutro,neutro
1425,10/02/2024,Sabado,10,2,Feb,2024,18:09:17,Sil🐨,creo que entiendo un poco mas,creer entender mas,2024-02-10 18:09:17,neutro,neutro,neutro
1426,10/02/2024,Sabado,10,2,Feb,2024,18:11:03,Sil🐨,JAJAJAJAJ,jajajajaj,2024-02-10 18:11:03,neutro,neutro,neutro
1427,10/02/2024,Sabado,10,2,Feb,2024,18:11:16,Sil🐨,no se sacar la tabla del dbeaver,l sacar tabla dbeaver,2024-02-10 18:11:16,neutro,neutro,neutro
1428,10/02/2024,Sabado,10,2,Feb,2024,18:11:19,Sil🐨,JAAJAJJAA,jaajajjao,2024-02-10 18:11:19,neutro,neutro,neutro
1429,10/02/2024,Sabado,10,2,Feb,2024,18:11:35,~ Teresa,"Botón derecho sobre la tabla, exportar",boton derecho tabla exportar,2024-02-10 18:11:35,neutro,neutro,neutro
1430,10/02/2024,Sabado,10,2,Feb,2024,18:11:47,~ Teresa,Yo tampoco sabía pero es la chorrada más enorme del mundo,tampoco sabio ser chorrada mas enorme mundo,2024-02-10 18:11:47,neutro,neutro,neutro
1431,10/02/2024,Sabado,10,2,Feb,2024,18:13:35,Sil🐨,creo que son 13485,creer ser,2024-02-10 18:13:35,neutro,neutro,neutro
1432,10/02/2024,Sabado,10,2,Feb,2024,18:13:45,~ Teresa,"Ves diciendo que si automáticamente hasta que llegas a la parte de decirle donde guardar el csv, y luego sigues aceptando como si no hubiera un mañana",ves decir si automaticamentar llegar parte decir l guardar csv luego sigue aceptar si haber manana,2024-02-10 18:13:45,neutro,neutro,neutro
1433,10/02/2024,Sabado,10,2,Feb,2024,18:15:53,Sil🐨,ahh valee que perdida estoy madre mia,ahh valee perdido madre mia,2024-02-10 18:15:53,neutro,negativo,neutro
1434,10/02/2024,Sabado,10,2,Feb,2024,18:17:53,~ Teresa,En realidad es que hasta ahí nos hemos quedado nosotras haciéndolo,realidad ser ahi haber quedar nosotra haciendolo,2024-02-10 18:17:53,neutro,neutro,neutro
1435,10/02/2024,Sabado,10,2,Feb,2024,18:18:01,~ Teresa,"A partir de ahí, todo tuyo 😂",partir ahi,2024-02-10 18:18:01,neutro,neutro,neutro
1436,10/02/2024,Sabado,10,2,Feb,2024,18:19:16,Sil🐨,no confio en mis competencias,confio competencia,2024-02-10 18:19:16,neutro,neutro,neutro
1437,10/02/2024,Sabado,10,2,Feb,2024,18:19:32,~ Teresa,"Nosotras si, Avanti capi!",nosotra si avanti capi,2024-02-10 18:19:32,neutro,neutro,neutro
1438,10/02/2024,Sabado,10,2,Feb,2024,18:19:57,Sil🐨,pero no pasa nada se borra,pasar l borrar,2024-02-10 18:19:57,neutro,neutro,neutro
1439,10/02/2024,Sabado,10,2,Feb,2024,18:31:06,~ Teresa,https://vm.tiktok.com/ZGeBmHRpU/,httpsvmtiktokcom zgebmhrpu,2024-02-10 18:31:06,neutro,neutro,neutro
1440,10/02/2024,Sabado,10,2,Feb,2024,18:31:14,~ Teresa,Somos nosotras capis JAJAJAJAJA,ser nosotra capis jajajajaja,2024-02-10 18:31:14,neutro,neutro,neutro
1441,10/02/2024,Sabado,10,2,Feb,2024,18:32:09,Sil🐨,JAJAJJAJAJA,jajajjajaja,2024-02-10 18:32:09,neutro,neutro,neutro
1442,10/02/2024,Sabado,10,2,Feb,2024,18:32:14,Sil🐨,si somos,si ser,2024-02-10 18:32:14,neutro,neutro,neutro
1443,10/02/2024,Sabado,10,2,Feb,2024,18:32:35,Sil🐨,tere tu eres el naranja,terir naranja,2024-02-10 18:32:35,neutro,neutro,neutro
1444,10/02/2024,Sabado,10,2,Feb,2024,18:40:37,Alana Ironhack,Yo estoy en mi descanso,descanso,2024-02-10 18:40:37,neutro,neutro,neutro
1445,10/02/2024,Sabado,10,2,Feb,2024,18:40:48,Alana Ironhack,Jajaj quizás más tarde me ponga,jajaj quiza mas tarde poner,2024-02-10 18:40:48,neutro,neutro,neutro
1446,10/02/2024,Sabado,10,2,Feb,2024,18:42:54,Sil🐨,https://vimeo.com/414095374,httpsvimeocom,2024-02-10 18:42:54,neutro,neutro,neutro
1447,10/02/2024,Sabado,10,2,Feb,2024,18:43:36,Sil🐨,creo que encontre el video que dijo octavio que explicaba un poco sobre los diamantes,creer encontrar video decir octavio explicar diamante,2024-02-10 18:43:36,neutro,neutro,neutro
1448,10/02/2024,Sabado,10,2,Feb,2024,18:43:42,Sil🐨,por si os lo quereis ver,si t l quereis ver,2024-02-10 18:43:42,neutro,neutro,neutro
1449,10/02/2024,Sabado,10,2,Feb,2024,20:10:37,Alana Ironhack,Estaba procastinando,procastinar,2024-02-10 20:10:37,neutro,neutro,neutro
1450,10/02/2024,Sabado,10,2,Feb,2024,20:10:43,Alana Ironhack,Pero no tengo opción,tener opcion,2024-02-10 20:10:43,neutro,neutro,neutro
1451,10/02/2024,Sabado,10,2,Feb,2024,20:20:10,Sil🐨,A mí me duele ya la cabeza,doler cabeza,2024-02-10 20:20:10,neutro,neutro,neutro
1452,10/02/2024,Sabado,10,2,Feb,2024,20:20:28,Sil🐨,JAJAJAJAJA,jajajajajar,2024-02-10 20:20:28,neutro,neutro,neutro
1453,10/02/2024,Sabado,10,2,Feb,2024,20:20:49,Sil🐨,El Michi mientras duermes haciendo la predicción,gato mientras duerm hacer prediccion,2024-02-10 20:20:49,neutro,neutro,neutro
1454,10/02/2024,Sabado,10,2,Feb,2024,20:22:03,Alana Ironhack,Jajaja es más linda,jajaja ser mas lindir,2024-02-10 20:22:03,neutro,neutro,neutro
1455,10/02/2024,Sabado,10,2,Feb,2024,20:22:09,Alana Ironhack,Parece un peluche,parecer peluche,2024-02-10 20:22:09,neutro,neutro,neutro
1456,10/02/2024,Sabado,10,2,Feb,2024,20:22:34,~ Teresa,"Que no te engañe, solo está vigilando su presa",t enganar solo vigilar presa,2024-02-10 20:22:34,neutro,neutro,neutro
1457,10/02/2024,Sabado,10,2,Feb,2024,20:37:41,Sil🐨,JAJAJJAAJA,jajajjaajar,2024-02-10 20:37:41,neutro,neutro,neutro
1458,11/02/2024,Domingo,11,2,Feb,2024,20:08:11,~ Teresa,Capiiis que tal están?,capi tal,2024-02-11 20:08:11,neutro,neutro,neutro
1459,11/02/2024,Domingo,11,2,Feb,2024,20:09:26,Alana Ironhack,Jajajaa,jajajaa,2024-02-11 20:09:26,neutro,neutro,neutro
1460,11/02/2024,Domingo,11,2,Feb,2024,20:09:51,Alana Ironhack,Pues quisiera decirte que bien pero tengo un batiburrillo en lo juguete,pues querer decirtir bien tener batiburrillo l juguetar,2024-02-11 20:09:51,neutro,neutro,neutro
1461,11/02/2024,Domingo,11,2,Feb,2024,20:09:54,Alana Ironhack,Jupyter,jupyter,2024-02-11 20:09:54,neutro,neutro,neutro
1462,11/02/2024,Domingo,11,2,Feb,2024,20:11:32,~ Teresa,Octavio lo predijo cuál modelo entrenado 😂,octavio l predecir modelo entrenado,2024-02-11 20:11:32,neutro,neutro,neutro
1463,11/02/2024,Domingo,11,2,Feb,2024,20:11:48,Alana Ironhack,Si si,si si,2024-02-11 20:11:48,neutro,neutro,neutro
1464,11/02/2024,Domingo,11,2,Feb,2024,20:12:05,Sil🐨,Holi,holi,2024-02-11 20:12:05,neutro,neutro,neutro
1465,11/02/2024,Domingo,11,2,Feb,2024,20:12:07,Alana Ironhack,La vdd no tiene ni pies ni cabeza,vdd tener pie cabeza,2024-02-11 20:12:07,neutro,neutro,neutro
1466,11/02/2024,Domingo,11,2,Feb,2024,20:12:11,Sil🐨,Yo hoy ni lo he abierto,hoy l haber abrir,2024-02-11 20:12:11,neutro,neutro,neutro
1467,11/02/2024,Domingo,11,2,Feb,2024,20:12:16,Alana Ironhack,Pequeña capi,pequenar capi,2024-02-11 20:12:16,neutro,neutro,neutro
1468,11/02/2024,Domingo,11,2,Feb,2024,20:12:25,Alana Ironhack,Vi que andabas en el teatro,ver andaba teatro,2024-02-11 20:12:25,neutro,neutro,neutro
1469,11/02/2024,Domingo,11,2,Feb,2024,20:16:03,Sil🐨,Chii le regale a oscar por su cumple un monólogo y a lo tonto acabo de llegar a casa,chii l regalar oscar cumple monologo l tonto acabar llegar casa,2024-02-11 20:16:03,neutro,neutro,neutro
1470,11/02/2024,Domingo,11,2,Feb,2024,20:16:20,~ Teresa,"Es verdad que hoy era el día que ibas por la latina, donde comiste a final?",ser verdad hoy ser dia ibas latina comistar final,2024-02-11 20:16:20,neutro,neutro,neutro
1471,11/02/2024,Domingo,11,2,Feb,2024,20:16:29,~ Teresa,Si es nuevo descubrimiento hay que compartirlo,si ser nuevo descubrimiento haber compartir l,2024-02-11 20:16:29,neutro,neutro,neutro
1472,11/02/2024,Domingo,11,2,Feb,2024,20:17:02,Alana Ironhack,Q monologo vieron ?,monologo ver,2024-02-11 20:17:02,neutro,neutro,neutro
1473,11/02/2024,Domingo,11,2,Feb,2024,20:17:06,Sil🐨,Pues al final nos metimos en el mercado de la cebada y fuimos de pinchos,pues final metimos mercado cebada ir pincho,2024-02-11 20:17:06,neutro,neutro,neutro
1474,11/02/2024,Domingo,11,2,Feb,2024,20:17:18,Sil🐨,Al monaguillo,monaguillo,2024-02-11 20:17:18,neutro,neutro,neutro
1475,11/02/2024,Domingo,11,2,Feb,2024,20:20:26,~ Teresa,"Has respetado el día del señor como día de descanso y entretenimiento, bien hecho pequeña capi",haber respetar dia senor dia descanso entretenimiento bien hecho pequena capi,2024-02-11 20:20:26,neutro,neutro,neutro
1476,11/02/2024,Domingo,11,2,Feb,2024,20:20:50,Alana Ironhack,Jajaja esq amo tus frases,jajaja ser amar frase,2024-02-11 20:20:50,neutro,neutro,neutro
1477,11/02/2024,Domingo,11,2,Feb,2024,20:34:23,Sil🐨,Ahora me siento estresada porque no toque na,ahora sentir estresada tocar nar,2024-02-11 20:34:23,neutro,neutro,neutro
1478,11/02/2024,Domingo,11,2,Feb,2024,20:36:30,~ Teresa,"Bueno si quieres seguir disfrutando del día del señor, piensa que mañana te puedes poner un ratejo quizá por la mañana",bueno si querer seguir disfrutar dia senor pensar manana t poder poner ratejo quizar manana,2024-02-11 20:36:30,neutro,neutro,neutro
1479,11/02/2024,Domingo,11,2,Feb,2024,20:36:36,~ Teresa,"O dedicarle la tarde, antes de entrar a clase",dedicar l tarde entrar clase,2024-02-11 20:36:36,neutro,neutro,neutro
1480,11/02/2024,Domingo,11,2,Feb,2024,20:36:57,~ Teresa,Te puedes venir antes a Ironhack y me haces compañía ❤️,t poder venir ironhack hacer compania,2024-02-11 20:36:57,neutro,neutro,neutro
1481,11/02/2024,Domingo,11,2,Feb,2024,20:37:03,Alana Ironhack,No te agobies,t agobiser,2024-02-11 20:37:03,neutro,neutro,neutro
1482,11/02/2024,Domingo,11,2,Feb,2024,20:37:13,Alana Ironhack,Yo tmb llegaré antes,tmb llegarir,2024-02-11 20:37:13,neutro,neutro,neutro
1483,11/02/2024,Domingo,11,2,Feb,2024,20:37:25,Alana Ironhack,A ver si la sabiduría de Tere me ilumina,ver si sabiduria tere iluminar,2024-02-11 20:37:25,neutro,neutro,neutro
1484,11/02/2024,Domingo,11,2,Feb,2024,20:37:40,~ Teresa,Vamos jodidas entonces jjajajajaa,ir jodida entonces jjajajajaa,2024-02-11 20:37:40,neutro,neutro,neutro
1485,11/02/2024,Domingo,11,2,Feb,2024,20:37:42,Alana Ironhack,Xq yo creo q esta vez si no lo logro jaja,creer vez si l lograr jajar,2024-02-11 20:37:42,neutro,neutro,neutro
1486,11/02/2024,Domingo,11,2,Feb,2024,20:40:36,Sil🐨,Voy a hacer caso a estas personas sabias,ir hacer caso persona sabio,2024-02-11 20:40:36,neutro,neutro,neutro
1487,11/02/2024,Domingo,11,2,Feb,2024,20:40:54,Alana Ironhack,Jajaja,jajaja,2024-02-11 20:40:54,neutro,neutro,neutro
1488,11/02/2024,Domingo,11,2,Feb,2024,20:41:19,Alana Ironhack,Bien hecho,bien hecho,2024-02-11 20:41:19,neutro,neutro,neutro
1489,11/02/2024,Domingo,11,2,Feb,2024,20:41:48,Sil🐨,Mañana me pongo por la mañana,mann poner manana,2024-02-11 20:41:48,neutro,neutro,neutro
1490,12/02/2024,Lunes,12,2,Feb,2024,21:48:34,Alana Ironhack,Capis!!!,capis,2024-02-12 21:48:34,neutro,neutro,neutro
1491,12/02/2024,Lunes,12,2,Feb,2024,21:49:54,Alana Ironhack,Dijo algo Octavio ?,decir octavio,2024-02-12 21:49:54,neutro,neutro,neutro
1492,12/02/2024,Lunes,12,2,Feb,2024,21:50:02,Alana Ironhack,Xq me está escribiendo,escribir,2024-02-12 21:50:02,neutro,neutro,neutro
1493,12/02/2024,Lunes,12,2,Feb,2024,21:53:57,Alana Ironhack,Ah no nada nada me está diciendo esto,ah decir,2024-02-12 21:53:57,neutro,neutro,neutro
1494,12/02/2024,Lunes,12,2,Feb,2024,21:58:15,~ Teresa,Le pillo a capi pequeña por banda y la pobre se quería ir a las 21.25h como siempre y Octavio mientras le seguía hablando 😂,l pillo capi pequn banda pobre l queriar ir h siempre octavio mientras l seguiar hablar,2024-02-12 21:58:15,neutro,neutro,neutro
